职位名,公司名,工作地点,薪资,发布时间
PHP高级技术主管,现代众车在线（深圳）金融信息服务有限公司,深圳-福田区,1-1.5万/月,05-17
.NET开发工程师,深圳市友为软件有限公司,深圳-福田区,0.6-1万/月,05-17
Web前端开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-2万/月,05-17
H5游戏开发工程师,深圳市麟云科技有限公司,深圳,1-1.5万/月,05-17
前端开发工程师,深圳量子力能源互联网有限公司,深圳-龙岗区,0.7-1.2万/月,05-17
Java中级开发工程师,邦彦技术股份有限公司,深圳,1-2万/月,05-17
UI设计师/美工,中传文化科技(深圳)股份公司,深圳-南山区,0.6-1万/月,05-17
前端开发工程师（H5）,深圳市多元世纪信息技术股份有限公司,深圳-南山区,1-1.8万/月,05-17
Java高级开发工程师,深圳市多元世纪信息技术股份有限公司,深圳-南山区,2-2.5万/月,05-17
Javascript开发工程师,深圳市玺承文化传播有限公司,深圳-宝安区,1-1.5万/月,05-17
Web前端开发工程师,深圳市玺承文化传播有限公司,深圳-宝安区,1-1.5万/月,05-17
Web前端开发工程师,上海阜坤信息科技有限公司,深圳-龙岗区,1.5-2万/月,05-17
研发总监/技术经理,深圳市蜂窝网络有限公司,深圳-南山区,1.2-3万/月,05-17
网页重构师,500.com集团,深圳-南山区,1.2-2万/月,05-17
H5前端游戏开发,500.com集团,深圳-南山区,1-2万/月,05-17
高级开发工程师（Web前端）,深圳证券通信有限公司,深圳-南山区,1-1.6万/月,05-17
前端开发工程师（交易结算事业部）,深圳证券通信有限公司,深圳-罗湖区,12-20万/年,05-17
H5前端工程师,深圳盒子信息科技有限公司,深圳-南山区,1.5-2万/月,05-17
H5开发工程师,深圳盒子信息科技有限公司,深圳-南山区,1.5-2万/月,05-17
Web前端工程师,深圳盒子信息科技有限公司,深圳-南山区,1-1.5万/月,05-17
前端工程师,深圳盒子信息科技有限公司,深圳-南山区,1-2万/月,05-17
Web前端开发工程师,深圳市太和物联信息技术有限公司,深圳-南山区,1-1.7万/月,05-17
cocos2d-js,深圳带路网络有限公司,深圳-龙岗区,1.5-2.5万/月,05-17
Web开发工程师,中融数资科技（深圳）有限公司,深圳-南山区,0.7-1.2万/月,05-17
Web软件工程师（电商及互联网方向）,深圳市远行科技股份有限公司,深圳-南山区,0.8-1.5万/月,05-17
Web前端开发工程师,深圳市鼎驰科技发展有限公司,深圳-福田区,0.9-1.6万/月,05-17
webgl研发工程师（three.js）,深圳宏智邦建工程技术有限公司,深圳-南山区,0.7-2万/月,05-17
高级PHP软件开发工程师,武汉市哈哈便利科技有限公司,深圳-南山区,1.2-1.6万/月,05-17
前端WEB开发主管,深圳市携康网络科技有限公司,深圳,0.8-1.5万/月,05-17
前端WEB开发工程师,深圳市携康网络科技有限公司,深圳,7-9千/月,05-17
前端开发工程师,深圳市银澎投资控股（集团）有限公司,深圳-南山区,1-1.8万/月,05-17
PHP开发工程师,深圳市银澎投资控股（集团）有限公司,深圳-南山区,0.6-1万/月,05-17
前端开发工程师,深圳市银澎投资控股（集团）有限公司,深圳-南山区,1-1.8万/月,05-17
iOS开发工程师,深圳市前海爱开创科技有限公司,深圳-南山区,1-1.5万/月,05-17
Android开发工程师,深圳市前海爱开创科技有限公司,深圳-南山区,1-1.5万/月,05-17
前端架构师,深圳市前海爱开创科技有限公司,深圳-南山区,1-1.5万/月,05-17
混合APP架构师,深圳市前海爱开创科技有限公司,深圳-南山区,1-1.5万/月,05-17
高级前端开发工程师,深圳市前海爱开创科技有限公司,深圳-南山区,1-1.5万/月,05-17
JAVA高级工程师/高级软件工程师/java高级开发工程师,深圳模德宝科技有限公司,深圳,1.5-2万/月,05-17
程序员,深圳小龙宫实业有限公司,深圳-福田区,5.5-8千/月,05-17
JAVA开发工程师,武汉市烽视威科技有限公司,深圳-南山区,1-2万/月,05-17
Web前端开发工程师,武汉市烽视威科技有限公司,深圳-南山区,0.5-2.5万/月,05-17
日企EC网站运营(编号96587) 日语必须,上海艾杰飞人力资源有限公司,深圳,4-6千/月,05-17
iOS开发工程师,深圳可飞猪科技有限公司,深圳-南山区,1-2万/月,05-17
Java工程师,慧锐通智能科技股份有限公司,深圳-龙华新区,1-1.5万/月,05-17
Java后台开发工程师,深圳市厚德世家智慧养老科技有限公司,深圳-龙华新区,1-1.5万/月,05-17
Java后台,深圳市厚德世家智慧养老科技有限公司,深圳-龙华新区,1-1.5万/月,05-17
C# 高级开发工程师,美国K2软件（中国）,深圳-福田区,1.5-2万/月,05-17
Web前端开发工程师,广州瑞云网络科技有限公司,深圳-南山区,0.9-1.4万/月,05-17
AS3开发工程师,深圳市智乐园科技股份有限公司,深圳,6-8千/月,05-17
cocos2d开发工程师,深圳市智乐园科技股份有限公司,深圳,6-8千/月,05-17
Web前端开发工程师,深圳超群高科技有限公司,深圳-南山区,1-1.5万/月,05-17
PHP开发工程师,深圳市亿康堂医药科技有限公司,深圳-宝安区,0.8-1万/月,05-17
高级前端开发,深圳思创科技服务有限公司,深圳-南山区,1-1.5万/月,05-17
高级Java工程师（南山科技园）,信必优(深圳)信息技术有限公司,深圳,1.5-1.8万/月,05-17
APP开发工程师,深圳市全粮愈生物科技有限公司,深圳-宝安区,0.8-1.5万/月,05-17
Web前端开发工程师,深圳市几米软件有限公司,深圳-宝安区,0.8-1万/月,05-17
普通前端开发工程师,北京国双科技有限公司,深圳,1-1.5万/月,05-17
前端开发工程师,北京国双科技有限公司,深圳,1.5-2.5万/月,05-17
web服务器开发工程师,深圳易帆互动科技有限公司,深圳-南山区,0.8-1.5万/月,05-17
高级H5开发工程师,深圳市华创科新科技有限公司,深圳-南山区,2-2.5万/月,05-17
iOS开发工程师,深圳有为科技发展有限公司,深圳-南山区,1-1.5万/月,05-17
Web前端开发工程师,深圳市丛文科技有限公司,深圳,0.6-1万/月,05-17
Java开发工程师,深圳跃智科技有限公司,深圳-宝安区,1.5-2.5万/月,05-17
Java高级开发工程师,深圳市关贸云科技有限公司,深圳-南山区,1-1.5万/月,05-17
JAVA开发工程师,深圳市关贸云科技有限公司,深圳-南山区,0.7-1.5万/月,05-17
JAVA开发工程师,深圳市关贸云科技有限公司,深圳-南山区,0.6-1.5万/月,05-17
Web前端开发,深圳市关贸云科技有限公司,深圳-南山区,1-1.8万/月,05-17
前端工程师（YFZX001),深圳四方精创资讯股份有限公司,深圳,0.6-1.1万/月,05-17
APP研发经理,深圳市晨北科技有限公司,深圳-南山区,2-4万/月,05-17
资深前端开发工程师,深圳市迈高生物科技有限公司,深圳,0.8-1.6万/月,05-17
Web开发工程师,深圳市名通科技股份有限公司,深圳-南山区,0.8-1.5万/月,05-17
C#软件工程师,深圳市昱辰泰克科技有限公司,深圳-福田区,0.7-1.4万/月,05-17
前端开发,深圳比比网络科技有限公司,深圳,1-1.5万/月,05-17
前端开发工程师,广州柏欣计算机科技有限公司,异地招聘,0.8-1.3万/月,05-17
JAVA开发实习生/五险一金/双休,深圳猴彩科技有限公司,深圳-南山区,3-4.5千/月,05-17
H5开发工程师,深圳猴彩科技有限公司,深圳-南山区,0.8-2万/月,05-17
前端开发工程师,深圳市盈华讯方通信技术有限公司,深圳,0.8-1.2万/月,05-17
UI设计师,深圳法大大网络科技有限公司,深圳,1-2万/月,05-17
web前端开发工程师,深圳法大大网络科技有限公司,深圳,1-2万/月,05-17
Java高级开发工程师,深圳国民运力运输服务有限公司,深圳-南山区,1-2.4万/月,05-17
Java开发工程师,展飞辰功（深圳）科技有限公司,深圳-福田区,1.8-3万/月,05-17
高级IOS/Android研发工程师,深圳国民运力数字科技有限公司,深圳-南山区,0.9-1.8万/月,05-17
CSS前端设计师(2018届毕业生),万达宝软件（深圳）有限公司,深圳-南山区,1-1.5万/月,05-17
Java高级开发工程师,上海腾华软件技术有限公司,深圳-宝安区,1.5-2万/月,05-17
前端工程师,深华建设（深圳）股份有限公司,深圳-南山区,1-1.5万/月,05-17
高级软件开发工程师,深圳中云软件有限公司,深圳-宝安区,1.5-2万/月,05-17
Web前端开发工程师,深圳中云软件有限公司,深圳-宝安区,0.8-1.5万/月,05-17
.NET/C#软件工程师/程序员,深圳中云软件有限公司,深圳-宝安区,4.5-6千/月,05-17
WEB前端工程师(南科大),深圳市星火电子工程公司,深圳-南山区,0.8-1万/月,05-17
CTO技术合伙人,深圳市齐天科技有限责任公司,深圳-宝安区,1.5-2万/月,05-17
微信小程序高级工程师,深圳市齐天科技有限责任公司,深圳-宝安区,1-1.5万/月,05-17
小程序高级工程师,深圳市齐天科技有限责任公司,深圳-宝安区,300元/天,05-17
软件UI工程师（方案研发部）,深圳达实信息技术有限公司,深圳-南山区,0.8-1万/月,05-17
JAVA开发工程师,深圳宏大创新科技有限公司,深圳-龙岗区,0.8-1.8万/月,05-17
net高级软件工程师,深圳市新司南科技有限公司,深圳-福田区,1-1.5万/月,05-17
前端工程师,深圳奥比中光科技有限公司,深圳-南山区,0.8-1.2万/月,05-17
前端工程师,深圳奥比中光科技有限公司,深圳-南山区,0.8-1.2万/月,05-17
nodejs开发工程师,深圳奥比中光科技有限公司,深圳-南山区,1-2万/月,05-17
WEB前端开发工程师,深圳奥比中光科技有限公司,深圳-南山区,1.2-3万/月,05-17
高级前端开发工程师,深圳奥比中光科技有限公司,深圳-南山区,1.5-2.5万/月,05-17
web前端开发工程师,深圳特为科创信息技术有限公司,深圳-福田区,1.2-1.6万/月,05-17
Web前端开发工程师,深圳市引导美电子商务有限公司,深圳-福田区,1-2万/月,05-17
高级前端开发工程师,深圳市引导美电子商务有限公司,深圳-福田区,1.5-2万/月,05-17
JAVA,深圳市采集科技有限公司,深圳-福田区,1-2万/月,05-17
Java开发工程师,深圳市采集科技有限公司,深圳-福田区,1-2万/月,05-17
WEB前端开发,深圳市采集科技有限公司,深圳-福田区,0.8-1.6万/月,05-17
H5前端开发工程师,中棋动力（深圳）科技有限公司,深圳-南山区,1.5-3万/月,05-17
Web前端开发工程师,富士康科技集团iDPBG,深圳-龙华新区,6-8千/月,05-17
H5技术开发工程师,富士康科技集团iDPBG,深圳-龙华新区,6-8千/月,05-17
Unity开发工程师,深圳市艾特创新科技有限公司,深圳,1.2-3万/月,05-17
Web前端开发工程师,深圳昂楷科技有限公司,深圳-南山区,6-9千/月,05-17
数据处理开发工程师,富士康科技集团人资总处,深圳,6-8千/月,05-16
Web前端工程师,富士康科技集团人资总处,深圳,0.8-1.5万/月,05-16
Web前端开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-16
web前端,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-16
angularjs前端 不加班 10-12k,深圳市德科信息技术有限公司,深圳,1-1.2万/月,05-16
前端开发工程师,深圳市德科信息技术有限公司,深圳-福田区,0.8-1.5万/月,05-16
.NET中级开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-16
微信小程序开发工程师,深圳兆邦基集团有限公司,深圳-罗湖区,0.8-1万/月,05-16
H5游戏开发工程师,深圳市百跃网络科技有限公司,深圳-南山区,1-2.5万/月,05-16
中高级前端开发工程师,深圳市电陶思创科技有限公司,深圳-宝安区,1-2万/月,05-16
前端开发工程师,深圳市电陶思创科技有限公司,深圳-宝安区,0.8-1.5万/月,05-16
H5开发工程师,深圳市蓝凌软件股份有限公司,深圳-南山区,6-9千/月,05-16
前端开发工程师,华强方特文化科技集团股份有限公司,深圳,0.8-1.2万/月,05-16
前端开发工程师（深圳）,北京拓尔思信息技术股份有限公司广州分公司,深圳,0.6-1万/月,05-16
Web前端开发工程师,上海普华科技发展股份有限公司,深圳-南山区,0.6-1.2万/月,05-16
后端软件工程师,深圳市深湾创新投资管理有限公司,深圳-南山区,1.5-2万/月,05-16
node.js前端开发工程师,瑞多（上海）智能科技有限公司,异地招聘,1.2-2万/月,05-16
JAVA高级工程师,深圳华锐金融技术股份有限公司,深圳-福田区,19-38万/年,05-16
web前端研发工程师,东方网力科技股份有限公司,深圳-南山区,1.3-1.8万/月,05-16
高级前端工程师,深圳环金科技有限公司,深圳,1-2万/月,05-16
Web前端开发工程师,深圳环金科技有限公司,深圳,1-1.5万/月,05-16
微信小程序 开发,深圳市创果科技有限公司,深圳-罗湖区,0.6-1万/月,05-16
Web前端开发工程师,深圳市创宇联网络科技有限公司,深圳-南山区,4-6千/月,05-16
PHP开发工程师,深圳市前海堃元智慧有限公司,深圳-南山区,1-1.5万/月,05-16
软件工程师,利银辉科技发展（深圳）有限公司,深圳-宝安区,4.5-6千/月,05-16
H5开发工程师,深圳太极云软技术股份有限公司,深圳,1-2万/月,05-16
Android开发工程师,深圳太极云软技术股份有限公司,深圳,1-2万/月,05-16
java工程师,深圳太极云软技术股份有限公司,深圳,0.8-1万/月,05-16
java开发工程师,深圳太极云软技术股份有限公司,深圳,0.8-1万/月,05-16
java开发工程师,深圳太极云软技术股份有限公司,深圳,0.8-1万/月,05-16
前端开发工程师,奥美数码互动（深圳）有限公司,深圳-福田区,4.5-6千/月,05-16
Android开发工程师,优摩登软件开发（深圳）有限公司,深圳,0.8-1万/月,05-16
技术工程师,傲讯全通科技（深圳）有限公司,深圳-福田区,6-8千/月,05-16
H5产品经理,深圳市六度人和科技有限公司,深圳,1.5-3万/月,05-16
驻外广告SEO专员,深圳市鸿展途贸易有限公司,深圳-南山区,1.2-1.6万/月,05-16
web前端工程师,深圳市鹈鹕山互动科技有限公司,深圳-南山区,1.5-2万/月,05-16
H5游戏开发工程师,深圳市鹈鹕山互动科技有限公司,深圳-南山区,1-1.5万/月,05-16
Web前端开发工程师,上海市地下空间设计研究总院有限公司,深圳-龙华新区,0.8-1万/月,05-16
前端开发工程师,上海市地下空间设计研究总院有限公司,深圳-龙华新区,0.8-1万/月,05-16
Web前端开发工程师,深圳黑潮互动娱乐有限公司,深圳,6-8千/月,05-16
资深前端开发工程师,深圳市中芯供应链有限公司,深圳-南山区,1-1.5万/月,05-16
H5白鹭引擎（egret）开发,深圳市龙火科技有限公司,深圳,0.8-1.5万/月,05-16
H5/Web前端开发工程师,深圳市龙火科技有限公司,深圳,4.5-6千/月,05-16
网站设计师双休,深圳市德科信息技术有限公司,深圳-南山区,1-1.5万/月,05-16
UI设计师,深圳市脉果儿网络科技有限责任公司,深圳-宝安区,5-8千/月,05-16
siebel开发,深圳市维也纳国际酒店管理有限公司,深圳-龙华新区,1.5-2万/月,05-16
小程序开发,深圳小微程序网络科技有限公司,深圳-南山区,6-8千/月,05-16
AS+JS开发工程师,深圳少年创客科技有限公司,深圳-宝安区,1.4-2.5万/月,05-16
